meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1232,9496,55,39,2024-04-07T06:34:45.274000+00:00,34.056,42.174,18.189,277.0,299.0,False,94.419,"[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048]",297.0
1232,9496,44,39,2024-04-07T06:34:48.478000+00:00,34.938,43.183,20.909,,300.0,False,99.03,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",299.0
1232,9496,14,39,2024-04-07T06:34:52.494000+00:00,34.824,42.625,18.521,278.0,300.0,False,95.97,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,81,39,2024-04-07T06:34:53.319000+00:00,34.647,42.862,18.527,,302.0,False,96.036,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",303.0
1232,9496,63,39,2024-04-07T06:35:03.873000+00:00,34.005,42.106,18.293,281.0,299.0,False,94.404,"[2048, 2048, 2048, 2049, 2049, 2051, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]",296.0
1232,9496,22,39,2024-04-07T06:35:27.137000+00:00,35.475,43.373,18.747,,296.0,False,97.595,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,20,39,2024-04-07T06:35:33.949000+00:00,35.416,43.487,18.65,279.0,302.0,False,97.553,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,77,39,2024-04-07T06:35:34.834000+00:00,35.03,43.558,18.644,272.0,299.0,False,97.232,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,18,39,2024-04-07T06:35:42.992000+00:00,35.212,42.743,18.659,,297.0,False,96.614,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,27,39,2024-04-07T06:35:45.719000+00:00,35.052,42.576,18.225,281.0,306.0,False,95.853,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",306.0
1232,9496,2,39,2024-04-07T06:35:50.709000+00:00,34.824,42.88,18.546,,302.0,False,96.25,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,1,40,2024-04-07T06:36:00.138000+00:00,33.952,42.124,18.267,,298.0,False,94.343,"[None, 2048, 2048, 2051, 2048, 2049, 2048, 2048, 2049]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,31,39,2024-04-07T06:36:03.387000+00:00,34.945,43.411,18.702,277.0,300.0,False,97.058,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,11,40,2024-04-07T06:36:08.655000+00:00,34.051,42.417,18.27,282.0,300.0,False,94.738,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",300.0
1232,9496,10,39,2024-04-07T06:36:12.241000+00:00,36.267,43.762,20.194,244.0,303.0,False,100.223,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,16,40,2024-04-07T06:36:13.361000+00:00,34.998,42.799,18.544,275.0,298.0,False,96.341,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,4,40,2024-04-07T06:36:15.197000+00:00,34.624,42.995,18.63,,302.0,False,96.249,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",302.0
1232,9496,55,40,2024-04-07T06:36:19.873000+00:00,33.977,42.111,18.308,278.0,301.0,False,94.396,"[None, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,44,40,2024-04-07T06:36:27.592000+00:00,54.183,41.851,18.375,283.0,298.0,True,114.409,"[2064, 2064, 2048, 2048, 2048, 2049, 2051, 2049, 2051]","[2048, 2048, 2049, 2049, 2048, 2048, 2048, 2051, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049]",293.0
1232,9496,14,40,2024-04-07T06:36:28.530000+00:00,34.714,42.464,18.63,280.0,299.0,False,95.808,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,81,40,2024-04-07T06:36:29.395000+00:00,34.505,42.723,18.66,,302.0,False,95.888,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2049]",302.0
1232,9496,63,40,2024-04-07T06:36:38.380000+00:00,33.931,42.253,18.353,279.0,299.0,False,94.537,"[None, 2048, 2049, 2048, 2048, 2051, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,22,40,2024-04-07T06:37:04.658000+00:00,35.316,43.385,18.74,281.0,297.0,False,97.441,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,20,40,2024-04-07T06:37:11.462000+00:00,35.427,43.508,18.607,277.0,303.0,False,97.542,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,77,40,2024-04-07T06:37:11.940000+00:00,35.403,43.638,18.817,271.0,299.0,False,97.858,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",293.0
1232,9496,18,40,2024-04-07T06:37:19.641000+00:00,34.592,42.607,18.645,277.0,297.0,False,95.844,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,27,40,2024-04-07T06:37:21.635000+00:00,34.876,42.502,18.327,282.0,306.0,False,95.705,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2049]","[2048, 2048, 2048, 2048, 2048]",306.0
1232,9496,2,40,2024-04-07T06:37:26.918000+00:00,34.792,43.001,18.489,,301.0,False,96.282,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,1,41,2024-04-07T06:37:34.426000+00:00,33.997,42.069,18.207,,298.0,False,94.273,"[None, 2048, 2048, 2051, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",297.0
1232,9496,31,40,2024-04-07T06:37:40.464000+00:00,35.037,43.406,19.137,276.0,300.0,False,97.58,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",290.0
1232,9496,11,41,2024-04-07T06:37:43.330000+00:00,34.136,42.423,18.471,281.0,301.0,False,95.03,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,16,41,2024-04-07T06:37:49.648000+00:00,34.356,42.553,18.542,277.0,298.0,False,95.451,"[None, 2048, 2048, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]",298.0
1232,9496,4,41,2024-04-07T06:37:51.491000+00:00,34.119,42.655,18.455,,300.0,False,95.229,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,10,40,2024-04-07T06:37:52.435000+00:00,35.041,44.271,18.76,278.0,304.0,False,98.072,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2049]",305.0
1232,9496,55,41,2024-04-07T06:37:54.154000+00:00,34.232,42.342,18.289,280.0,301.0,False,94.863,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,14,41,2024-04-07T06:38:04.307000+00:00,34.409,42.58,18.585,279.0,298.0,False,95.574,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,81,41,2024-04-07T06:38:05.209000+00:00,34.323,42.7,18.522,,301.0,False,95.545,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,63,41,2024-04-07T06:38:12.826000+00:00,34.13,42.024,18.387,,299.0,False,94.541,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,44,41,2024-04-07T06:38:21.951000+00:00,33.633,42.033,18.286,,299.0,False,93.952,"[2048, 2048, 2048, 2049, 2049, 2051, 2048, 2048, 2049]","[2051, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,22,41,2024-04-07T06:38:42.118000+00:00,35.296,43.254,18.747,280.0,297.0,False,97.297,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,20,41,2024-04-07T06:38:48.934000+00:00,35.384,43.521,18.608,276.0,302.0,False,97.513,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,77,41,2024-04-07T06:38:49.846000+00:00,35.033,43.546,18.733,,298.0,False,97.312,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,18,41,2024-04-07T06:38:55.439000+00:00,34.43,42.798,18.57,279.0,297.0,False,95.798,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,27,41,2024-04-07T06:38:57.325000+00:00,34.935,42.652,18.36,,306.0,False,95.947,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2051, 2049]","[2048, 2048, 2048, 2048, 2048]",306.0
1232,9496,2,41,2024-04-07T06:39:03.220000+00:00,34.81,86.327,22.645,,281.0,False,143.782,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",249.0
1232,9496,1,42,2024-04-07T06:39:08.603000+00:00,33.901,42.756,18.308,283.0,298.0,False,94.965,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,31,41,2024-04-07T06:39:17.938000+00:00,36.091,44.241,18.676,,300.0,False,99.008,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,11,42,2024-04-07T06:39:18.391000+00:00,34.02,43.077,18.336,280.0,298.0,False,95.433,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",298.0
1232,9496,16,42,2024-04-07T06:39:25.100000+00:00,34.362,43.019,18.416,278.0,297.0,False,95.797,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049]",299.0
1232,9496,4,42,2024-04-07T06:39:26.775000+00:00,34.524,43.361,18.332,,299.0,False,96.217,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,55,42,2024-04-07T06:39:29.047000+00:00,34.066,43.003,18.224,278.0,301.0,False,95.293,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,10,41,2024-04-07T06:39:30.451000+00:00,34.976,43.914,18.587,275.0,301.0,False,97.477,"[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,14,42,2024-04-07T06:39:39.903000+00:00,34.56,44.127,18.605,281.0,298.0,False,97.292,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,81,42,2024-04-07T06:39:40.876000+00:00,34.548,44.495,18.505,283.0,300.0,False,97.548,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,63,42,2024-04-07T06:39:47.427000+00:00,34.104,42.758,18.437,280.0,300.0,False,95.299,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2049]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,44,42,2024-04-07T06:39:55.939000+00:00,33.805,42.22,18.213,279.0,299.0,False,94.238,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",297.0
1232,9496,22,42,2024-04-07T06:40:19.414000+00:00,35.328,43.355,18.81,,297.0,False,97.493,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,20,42,2024-04-07T06:40:26.570000+00:00,35.401,43.692,18.875,275.0,301.0,False,97.968,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,77,42,2024-04-07T06:40:27.152000+00:00,35.378,43.724,18.899,270.0,297.0,False,98.001,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",292.0
1232,9496,18,42,2024-04-07T06:40:31.188000+00:00,34.711,43.19,18.655,276.0,298.0,False,96.556,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,27,42,2024-04-07T06:40:33.288000+00:00,35.084,42.8,18.49,281.0,305.0,False,96.374,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",305.0
1232,9496,1,43,2024-04-07T06:40:43.702000+00:00,33.837,42.139,18.327,282.0,298.0,False,94.303,"[None, 2048, 2048, 2048, 2049, 2051, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,11,43,2024-04-07T06:40:53.804000+00:00,33.973,42.725,18.401,282.0,298.0,False,95.099,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,31,42,2024-04-07T06:40:56.976000+00:00,34.865,43.459,18.805,278.0,300.0,False,97.129,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,16,43,2024-04-07T06:41:00.860000+00:00,34.546,42.666,18.501,277.0,299.0,False,95.713,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,4,43,2024-04-07T06:41:02.960000+00:00,34.335,42.928,18.657,282.0,300.0,False,95.92,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",298.0
1232,9496,55,43,2024-04-07T06:41:04.346000+00:00,33.97,42.434,18.346,285.0,304.0,False,94.75,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048]",306.0
1232,9496,10,42,2024-04-07T06:41:07.852000+00:00,34.965,43.408,18.641,274.0,301.0,False,97.014,"[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,14,43,2024-04-07T06:41:17.170000+00:00,34.687,42.761,18.644,280.0,298.0,False,96.092,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,81,43,2024-04-07T06:41:18.480000+00:00,34.549,42.672,18.62,282.0,301.0,False,95.841,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,63,43,2024-04-07T06:41:22.758000+00:00,34.286,42.43,18.425,,300.0,False,95.141,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,2,42,2024-04-07T06:41:26.998000+00:00,54.541,42.14,18.49,281.0,301.0,True,115.171,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,44,43,2024-04-07T06:41:30.121000+00:00,33.727,42.033,18.322,281.0,300.0,False,94.082,"[None, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2051, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,22,43,2024-04-07T06:41:56.927000+00:00,35.495,43.276,18.727,,298.0,False,97.498,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,20,43,2024-04-07T06:42:04.519000+00:00,35.358,43.384,18.634,277.0,303.0,False,97.376,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,77,43,2024-04-07T06:42:05.216000+00:00,35.154,43.572,18.718,273.0,299.0,False,97.444,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,18,43,2024-04-07T06:42:07.718000+00:00,34.749,43.089,18.665,278.0,299.0,False,96.503,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,27,43,2024-04-07T06:42:09.672000+00:00,35.013,42.698,18.44,280.0,307.0,False,96.151,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2048, 2048, 2048, 2048]",307.0
1232,9496,1,44,2024-04-07T06:42:17.939000+00:00,33.813,42.303,18.339,,299.0,False,94.455,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048]",297.0
1232,9496,11,44,2024-04-07T06:42:28.877000+00:00,34.015,42.339,18.347,281.0,299.0,False,94.701,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,31,43,2024-04-07T06:42:34.180000+00:00,35.112,43.498,18.868,275.0,300.0,False,97.478,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,16,44,2024-04-07T06:42:36.569000+00:00,34.483,42.776,18.426,279.0,301.0,False,95.685,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,4,44,2024-04-07T06:42:38.845000+00:00,35.127,42.71,18.554,,301.0,False,96.391,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,55,44,2024-04-07T06:42:39.046000+00:00,33.784,42.143,18.409,277.0,303.0,False,94.336,"[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,10,43,2024-04-07T06:42:44.935000+00:00,35.047,43.044,18.708,275.0,301.0,False,96.799,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
